Date,BON037(Total),SAA Benchmark,Peer Group
2018-11-30,0.0,-0.2976913146999993,0.0
2018-12-31,-0.888418254512402,-0.16665035947324158,-1.0731584711704545
2019-01-31,2.552247887082282,2.507909214948012,2.5515887516554203
2019-02-28,2.968022559798622,3.0198486866259255,2.601921706118082
2019-03-31,1.030978227181345,1.2486511627269437,1.0555890637385712
2019-04-30,1.7849108770293887,1.5052100195776408,1.4820939217164986
2019-05-31,0.3866412203362479,0.2705595627515933,-0.44864514973046443
2019-06-30,2.03689618131937,2.4846747549719383,2.2577082731485065
2019-07-31,1.3083377256279283,1.5125866610495864,1.3712992225833887
2019-08-31,-0.07710766455989448,0.17161553400812934,-0.3082724052526631
2019-09-30,1.0687920855789956,0.822608663492086,0.9153134872246671
2019-10-31,-0.31033989285349506,0.03473365042663268,0.10829181234834895
2019-11-30,1.9340024521127264,1.9015483263521205,1.6279409209836393
2019-12-31,-1.0430257824720623,-0.8671735094231137,-0.572848529704173
2020-01-31,2.856542716939159,2.9699924085175633,2.10449550666556
2020-02-29,-3.214681428754562,-2.7508983697483336,-3.1689068022597633
2020-03-31,-10.10098119153724,-7.541176543122175,-9.287148422032754
2020-04-30,3.6983505322542243,3.4716979467593445,3.679800987638937
2020-05-31,1.961427808199745,2.374935031728853,2.140724511007197
2020-06-30,0.6433719464871812,0.7557278726638694,0.57110435773855
2020-07-31,0.5866805871177938,0.7568905068880305,0.8161058193577819
2020-08-31,1.0906092619489272,1.3370750943930476,1.3884631934399483
2020-09-30,-0.4245194736322344,-0.6271675601159266,-0.7989007278931037
2020-10-31,0.5642852211487748,0.5156859911536138,0.326305661447468
2020-11-30,4.475922537673438,4.697994524586324,5.158365956571198
2020-12-31,0.12513367366444594,0.36633531462249014,0.7809355353892933
2021-01-31,-0.23747826692778196,-0.10269447880273397,0.022196416644737482
2021-02-28,-0.20731643004864297,-0.24935644688256486,0.3380200000748568
2021-03-31,2.556677093581783,2.137701081550225,1.9850544897455746
2021-04-30,1.8689556742766067,1.7661257775033246,1.8063968824322707
2021-05-31,1.0269767610942004,1.0191845288956891,1.0466913165827485
2021-06-30,1.6492741275215383,2.1718947966868685,1.377630341947489
2021-07-31,1.5281480456236896,1.6418945373830152,1.2502972500018084
2021-08-31,1.5660040461451086,1.5525908187483006,1.3649324743355118
2021-09-30,-2.025581766854212,-1.8599204594071272,-1.3205381154197227
2021-10-31,-0.9289834844887435,-0.29833051751452233,-0.051692220893195806
2021-11-30,1.2340031844017885,1.650450977081963,0.3526750394074796
2021-12-31,1.4118751119521988,1.0039254087931049,1.5425621410948054
2022-01-31,-1.8542815602769158,-2.005839097066764,-2.5465019603678196
2022-02-28,-2.096891062039574,-1.852643750097116,-0.9001215608838486
2022-03-31,-0.5282485989045793,-0.028067136911946733,0.6078018944836172
2022-04-30,-1.194103592765694,-1.551473329048736,-1.4660988587598456
2022-05-31,-0.8223265771582944,-0.8396976926154487,-1.2141976934550325
2022-06-30,-3.481899135276667,-3.4040102735497957,-3.6958045854997623
2022-07-31,3.643312307691704,3.874501376563577,3.3137025107487617
2022-08-31,-1.7218504727067652,-1.5295197473660038,-0.8855510751045403
2022-09-30,-3.176876710564702,-3.3851765233542497,-3.5303212679920315
2022-10-31,2.8841941523594317,3.263371089151579,2.8599948262991948
2022-11-30,3.5022458155042457,2.9211041468103494,2.8121793071936407
2022-12-31,-2.659455671343247,-2.6562167721638663,-2.0333319810240003
2023-01-31,3.589675617522392,3.1395445023136626,3.1492006384428617
2023-02-28,-1.2037862788742304,-0.5732757650874443,-0.8808670870188551
2023-03-31,2.452726383175108,1.944372062098787,1.106903792452285
2023-04-30,1.144238514203333,1.204899926002856,1.2197049685242822
2023-05-31,-1.3633682679526804,-0.4693607302996172,-0.7625064016404837
2023-06-30,0.3499068606745315,0.9351711417822983,0.8064920317478741
2023-07-31,1.5047760008428446,1.4886852017707897,1.3256015090009399
2023-08-31,-0.28117442036371676,0.2567827913923626,-0.0704626369364858
2023-09-30,-2.5543094405236833,-2.3808623825223307,-2.2509765282588745
2023-10-31,-1.5082079607875887,-1.4866382036383685,-1.6395021444724711
2023-11-30,3.338361191362771,3.5668909460710108,3.403401725475219
2023-12-31,2.6524517111369716,2.8627019987209845,3.288234549697844
2024-01-31,0.7259702581309702,1.7954984833517207,0.8555969546019782
2024-02-29,1.8276239930434812,1.5645280235842662,1.4464228070199647
2024-03-31,1.9200234578994557,2.0964157586889964,1.9760661477156605
2024-04-30,-2.0069460880586587,-2.2137595578835767,-2.0379282661366904
2024-05-31,1.027526035737969,0.991989497943524,0.9026024803071353
2024-06-30,0.7951845732713902,1.0551079236061467,0.712905957175769
2024-07-31,2.6427580592918387,2.9455692764830843,2.3220056919534215
2024-08-31,0.3637807012432326,0.26984498694435644,0.41154394415416906
2024-09-30,1.1490008576074295,1.1056339537435234,1.133505581826122
2024-10-31,-0.3095248418779617,0.11873478228541234,-0.2457012879313658
2024-11-30,2.1373446350274827,2.434415113225019,2.174747121753451
